time,slip velocity (m/s),accumlated slip (m),axial shortening (mm),normal stress (MPa),shear stress (MPa),temp (¢ªC),friction
14806,0.004057849,45.63180545,0.78964211,4.638849527,3.741284714,54.15,0.806511333
14807,0.003520522,45.63532597,0.79064229,4.650203377,3.733676759,54.65,0.802906122
14808,0.003251859,45.63857783,0.79164247,4.653447334,3.762206589,55,0.808477311
14809,0.003251859,45.64182969,0.79314274,4.651825356,3.738114732,54.9,0.803580196
14810,0.003789186,45.64561887,0.79814364,4.659935249,3.774886514,55.15,0.81007274
14811,0.002445868,45.64806474,0.79614328,4.651825356,3.776788503,55.1,0.811893873
14812,0.002983195,45.65104794,0.79664337,4.650203377,3.771716533,55.15,0.811086361
14813,0.002445868,45.6534938,0.79464301,4.63560557,3.781860473,55.25,0.815828788
14814,0.002714532,45.65620834,0.79614328,4.642093484,3.818632254,55.4,0.822609943
14815,0.002445868,45.6586542,0.79464301,4.653447334,3.842090115,55.25,0.825643838
14816,0.003251859,45.66190606,0.79764355,4.651825356,3.832580171,55.45,0.823887373
14817,0.003251859,45.66515792,0.79714346,4.645337441,3.83448216,54.7,0.825447496
14818,0.003520522,45.66867845,0.79064229,4.637227548,3.799612367,54.15,0.819371559
14819,0.00566983,45.67434828,0.79114238,4.637227548,3.806586326,54.45,0.820875466
14820,0.002983195,45.67733147,0.79064229,4.63560557,3.769814544,54.85,0.813230221
14821,0.006744484,45.68407596,0.79364283,4.643715463,3.710852894,55.4,0.799112892
14822,0.003520522,45.68759648,0.79414292,4.651825356,3.734310755,56.1,0.802762458
14823,0.004057849,45.69165433,0.79414292,4.643715463,3.705780924,55.8,0.79802067
14824,0.000565224,45.69221955,0.79464301,4.664801184,3.76537657,55.75,0.807189079
14825,0.003520522,45.69574007,0.79864373,4.668045142,3.807854318,55.8,0.815727827
14826,0.002983195,45.69872327,0.8051449,4.638849527,3.7267028,56.15,0.803367899
14827,0.002177205,45.70090047,0.80264445,4.64695942,3.818632254,55.1,0.821748569
14828,0.002445868,45.70334634,0.80264445,4.63560557,3.76537657,55.4,0.812272855
14829,0.003520522,45.70686686,0.80314454,4.638849527,3.750160661,56.1,0.808424727
14830,0.002177205,45.70904407,0.80164427,4.64695942,3.836384149,57.6,0.825568679
14831,0.002983195,45.71202726,0.80264445,4.651825356,3.82433822,56.85,0.822115606
14832,0.003520522,45.71554779,0.800144,4.645337441,3.821802235,55.85,0.822717894
14833,0.005938494,45.72148628,0.79214256,4.625873698,3.739382725,54.9,0.808362478
14834,0.005401167,45.72688745,0.79064229,4.614519848,3.688663026,55.35,0.799360095
14835,0.005401167,45.73228861,0.79064229,4.619385784,3.700708955,55.5,0.801125762
14836,0.003251859,45.73554047,0.79214256,4.630739634,3.732408766,56.5,0.806007045
14837,0.00566983,45.7412103,0.79314274,4.643715463,3.740016721,57.3,0.805393171
14838,0.002983195,45.7441935,0.79814364,4.643715463,3.783762461,56.6,0.814813589
14839,0.002983195,45.74717669,0.80314454,4.651825356,3.82433822,56.3,0.822115606
14840,0.001102551,45.74827925,0.80714526,4.640471506,3.801514356,57.5,0.819208641
14841,0.00486384,45.75314309,0.80614508,4.619385784,3.75206265,56.95,0.812242758
14842,0.004057849,45.75720093,0.80464481,4.62425172,3.762206589,55.9,0.813581703
14843,0.003251859,45.76045279,0.80264445,4.627495677,3.799612367,56,0.821094742
14844,0.003520522,45.76397332,0.80414472,4.640471506,3.790102424,57.55,0.816749423
14845,0.003520522,45.76749384,0.80414472,4.653447334,3.838286137,57.05,0.824826384
14846,0.002445868,45.76993971,0.80164427,4.617763805,3.778056495,56.65,0.818157155
14847,0.006207157,45.77614686,0.79664337,4.630739634,3.807854318,55.75,0.822299377
14848,0.00566983,45.78181669,0.79214256,4.63560557,3.757134619,55.35,0.810494889
14849,0.00486384,45.78668053,0.78914202,4.619385784,3.7267028,55.55,0.806752883
14850,0.002714532,45.78939507,0.79064229,4.63560557,3.735578747,55.9,0.805844822
14851,0.003520522,45.79291559,0.79914382,4.659935249,3.792638409,56,0.813882212
14852,0.002445868,45.79536146,0.79914382,4.653447334,3.790102424,56.45,0.814471971
14853,0.002714532,45.79807599,0.80314454,4.663179206,3.781860473,55.65,0.811004747
14854,0.002714532,45.80079052,0.80564499,4.663179206,3.778690491,55.8,0.810324957
14855,0.002445868,45.80323639,0.80714526,4.648581398,3.743186702,56.4,0.805232044
14856,0.003520522,45.80675691,0.80814544,4.643715463,3.757134619,55.95,0.809079421
14857,0.003520522,45.81027743,0.80714526,4.674533056,3.815462273,56.05,0.816223188
14858,0.002714532,45.81299197,0.80214436,4.655069313,3.792004412,56.7,0.814596767
14859,0.006207157,45.81919912,0.80464481,4.663179206,3.816730265,57.15,0.818482434
14860,0.003520522,45.82271965,0.80114418,4.643715463,3.785030454,56.85,0.815086644
14861,0.002714532,45.82543418,0.79664337,4.640471506,3.806586326,56.1,0.820301627
14862,0.002445868,45.82788005,0.79214256,4.643715463,3.737480736,55.4,0.80484706
14863,0.00566983,45.83354988,0.79314274,4.630739634,3.704512932,55.9,0.799982989
14864,0.003520522,45.8370704,0.79564319,4.63560557,3.72163083,56.2,0.802835956
14865,0.002714532,45.83978493,0.79464301,4.655069313,3.748258672,56.3,0.805199326
14866,0.002983195,45.84276813,0.79964391,4.651825356,3.742552706,56.8,0.804534225
14867,0.00566983,45.84843796,0.80214436,4.648581398,3.760938597,55.9,0.809050821
14868,0.002983195,45.85142115,0.80314454,4.643715463,3.731140774,56.15,0.803481782
14869,0.003251859,45.85467301,0.80664517,4.656691291,3.776788503,56.4,0.811045497
14870,0.003520522,45.85819353,0.80764535,4.64695942,3.785030454,56.25,0.814517647
14871,0.005401167,45.8635947,0.8051449,4.622629741,3.749526665,55.7,0.81112416
14872,0.002983195,45.8665779,0.80614508,4.622629741,3.778690491,56.45,0.817433085
14873,0.005401167,45.87197906,0.8051449,4.625873698,3.797076382,57.2,0.820834426
14874,0.002714532,45.87469359,0.80464481,4.630739634,3.831312179,57.55,0.827365061
14875,0.006744484,45.88143808,0.80714526,4.625873698,3.805952329,56.5,0.822753187
14876,0.002714532,45.88415261,0.80264445,4.612897869,3.820534243,56.8,0.828228665
14877,0.00486384,45.88901645,0.79414292,4.621007762,3.734310755,55.75,0.808116097
14878,0.002714532,45.89173098,0.79164247,4.611275891,3.731140774,55.8,0.809134145
14879,0.005401167,45.89713215,0.79264265,4.633983591,3.776788503,56.15,0.815019827
14880,0.002714532,45.89984668,0.79664337,4.633983591,3.779958484,57.05,0.815703899
14881,0.002714532,45.90256121,0.79914382,4.63560557,3.776788503,57.2,0.814734655
14882,0.002714532,45.90527574,0.79964391,4.63560557,3.74699068,56.25,0.808306622
14883,0.002714532,45.90799028,0.80164427,4.625873698,3.741284714,57.2,0.808773641
14884,-0.000240767,45.90774951,0.80064409,4.637227548,3.76537657,56.7,0.811988744
14885,0.00566983,45.91341934,0.80214436,4.622629741,3.79073642,56.25,0.820038946
14886,0.003251859,45.9166712,0.80064409,4.638849527,3.786932442,57.45,0.816351645
14887,0.00486384,45.92153504,0.79864373,4.616141827,3.751428653,57.5,0.812676212
14888,0.003520522,45.92505556,0.80164427,4.630739634,3.798978371,60.9,0.820382632
14889,0.005132503,45.93018806,0.79814364,4.632361613,3.846528088,59.2,0.830360065
14890,0.002983195,45.93317126,0.79914382,4.630739634,3.778690491,60.3,0.816001501
14891,0.006475821,45.93964708,0.79414292,4.619385784,3.762206589,59.65,0.814438708
14892,0.004057849,45.94370493,0.79314274,4.617763805,3.743186702,57.4,0.810605925
14893,0.005401167,45.9491061,0.79414292,4.638849527,3.771082537,57.85,0.81293487
14894,0.002177205,45.9512833,0.79164247,4.62425172,3.717826853,61.55,0.803984532
14895,0.005938494,45.9572218,0.79864373,4.63560557,3.718460849,61.5,0.802152123
14896,0.001639878,45.95886167,0.80214436,4.642093484,3.771716533,60.3,0.812503356
14897,0.006207157,45.96506883,0.80164427,4.650203377,3.762206589,60.15,0.809041301
14898,0.003520522,45.96858935,0.8051449,4.643715463,3.739382725,64,0.805256643
14899,0.003520522,45.97210988,0.80464481,4.629117655,3.788834431,61.55,0.81847875
14900,0.002714532,45.97482441,0.80064409,4.617763805,3.786932442,58.45,0.820079286
14901,0.005401167,45.98022557,0.79964391,4.627495677,3.818632254,58.65,0.825204932
14902,0.003520522,45.9837461,0.800144,4.637227548,3.843358107,62.5,0.828805157
14903,0.005938494,45.98968459,0.79914382,4.633983591,3.89851578,63.7,0.841288214
14904,0.002983195,45.99266779,0.79764355,4.63560557,3.854136043,63.05,0.831420186
14905,0.00486384,45.99753163,0.79314274,4.617763805,3.847162085,62.1,0.833122318
14906,0.003520522,46.00105215,0.79314274,4.617763805,3.776154506,60.5,0.817745269
14907,0.002983195,46.00403534,0.79314274,4.622629741,3.799612367,60.3,0.821959054
14908,0.002983195,46.00701854,0.79414292,4.640471506,3.826240209,59.65,0.824536947
14909,0.005401167,46.01241971,0.79464301,4.619385784,3.745088691,59.95,0.810733043
14910,0.003520522,46.01594023,0.79714346,4.655069313,3.755232631,61.25,0.806697469
14911,0.003520522,46.01946075,0.80064409,4.655069313,3.802782348,60.65,0.816912079
14912,0.003251859,46.02271261,0.80164427,4.655069313,3.83448216,60.4,0.823721819
14913,0.003520522,46.02623313,0.80214436,4.655069313,3.810390303,61.05,0.818546416
14914,0.003789186,46.03002232,0.80564499,4.64695942,3.801514356,59.9,0.818064892
14915,0.00566983,46.03569215,0.80214436,4.643715463,3.828776194,58.5,0.824507062
14916,0.001371214,46.03706336,0.80464481,4.651825356,3.841456119,59.25,0.82579543
14917,0.005132503,46.04219587,0.80314454,4.642093484,3.849064073,59.6,0.829165566
14918,0.000565224,46.04276109,0.80414472,4.643715463,3.845260096,61.45,0.828056785
14919,0.002177205,46.0449383,0.80164427,4.629117655,3.864913979,60.85,0.83491375
14920,0.002714532,46.04765283,0.79914382,4.63560557,3.850332066,60.9,0.830599586
14921,0.006207157,46.05385998,0.79814364,4.64695942,3.863011991,58.9,0.831298843
14922,0.003520522,46.05738051,0.79664337,4.64695942,3.845260096,58.3,0.827478734
14923,0.003789186,46.06116969,0.79814364,4.651825356,3.818632254,58.15,0.820888998
14924,0.003251859,46.06442155,0.80314454,4.651825356,3.831312179,59.2,0.823614793
14925,0.002177205,46.06659876,0.80464481,4.659935249,3.822436232,59.4,0.820276684
14926,0.002983195,46.06958195,0.80664517,4.659935249,3.802782348,58.6,0.816059053
14927,0.005401167,46.07498312,0.80614508,4.642093484,3.757134619,60.2,0.809362119
14928,0.003520522,46.07850364,0.80914562,4.663179206,3.778690491,60.35,0.810324957
14929,0.003251859,46.0817555,0.80664517,4.645337441,3.801514356,58.45,0.81835053
14930,0.003789186,46.08554469,0.80664517,4.672911077,3.837652141,59.6,0.821255119
14931,0.002983195,46.08852788,0.80764535,4.650203377,3.848430077,59.45,0.827583175
14932,0.005938494,46.09446637,0.80714526,4.65831327,3.812926288,62.55,0.818520796
14933,0.003520522,46.0979869,0.8051449,4.633983591,3.787566439,62.1,0.817345673
14934,0.005132503,46.1031194,0.79914382,4.632361613,3.778056495,62.6,0.815578923
14935,0.002983195,46.1061026,0.79864373,4.648581398,3.843358107,60.3,0.826780856
14936,0.00566983,46.11177243,0.79664337,4.651825356,3.850332066,59.45,0.827703487
14937,0.004057849,46.11583028,0.79814364,4.64695942,3.79073642,59.4,0.81574554
14938,0.003251859,46.11908213,0.79814364,4.64695942,3.804684337,59.8,0.818747054
14939,0.002983195,46.12206533,0.79914382,4.642093484,3.781860473,61.2,0.814688564
14940,0.002983195,46.12504853,0.800144,4.651825356,3.818632254,61.05,0.820888998
14941,0.002714532,46.12776306,0.79964391,4.655069313,3.786932442,60.9,0.813507209
14942,0.005938494,46.13370155,0.80414472,4.653447334,3.821802235,61.65,0.821284085
14943,0.004326513,46.13802806,0.80464481,4.655069313,3.81926625,61.25,0.820453143
14944,0.005401167,46.14342923,0.80164427,4.651825356,3.82941019,58.85,0.823205924
14945,0.001639878,46.14506911,0.80114418,4.638849527,3.853502047,59.05,0.830702101
14946,0.00566983,46.15073894,0.80264445,4.643715463,3.853502047,60.55,0.829831646
14947,0.002983195,46.15372213,0.80064409,4.637227548,3.80088036,63.3,0.819644997
14948,0.00486384,46.15858597,0.79714346,4.621007762,3.810390303,60.3,0.82457994
14949,0.002177205,46.16076318,0.79564319,4.617763805,3.785030454,61.9,0.8196674
14950,0.005401167,46.16616435,0.79664337,4.616141827,3.774886514,60.85,0.817757915
14951,0.002983195,46.16914754,0.79864373,4.630739634,3.830678183,61.5,0.82722815
14952,0.003520522,46.17266806,0.79814364,4.643715463,3.869351953,59.7,0.833244841
14953,0.002445868,46.17511393,0.79714346,4.63560557,3.811658296,61.45,0.82225682
14954,0.005938494,46.18105243,0.80164427,4.661557227,3.820534243,61.85,0.819583254
14955,0.002177205,46.18322963,0.80414472,4.62425172,3.820534243,60.2,0.826195128
14956,0.005401167,46.1886308,0.80464481,4.640471506,3.762840586,62.2,0.810874624
14957,-0.001046757,46.18758404,0.80314454,4.63560557,3.776788503,62.05,0.814734655
14958,0.00566983,46.19325387,0.80614508,4.642093484,3.816730265,59.65,0.822200216
14959,0.001371214,46.19462509,0.80464481,4.642093484,3.788834431,58.8,0.816190894
14960,0.00566983,46.20029492,0.80314454,4.627495677,3.825606213,59,0.826712001
14961,0.001102551,46.20139747,0.80264445,4.64695942,3.837652141,62.5,0.825841544
14962,0.00566983,46.2070673,0.80164427,4.630739634,3.871887938,60.35,0.836127324
14963,0.002445868,46.20951317,0.800144,4.627495677,3.832580171,62.45,0.828219071
14964,0.00566983,46.215183,0.79714346,4.645337441,3.885835855,61.45,0.836502386
14965,0.002445868,46.21762886,0.79714346,4.627495677,3.822436232,59.3,0.82602697
14966,0.005401167,46.22303003,0.79864373,4.630739634,3.885835855,59.25,0.839139352
14967,0.002983195,46.22601323,0.80064409,4.645337441,3.812926288,59.65,0.820807172
14968,0.005132503,46.23114573,0.80164427,4.637227548,3.788834431,60.55,0.81704734
14969,0.00029656,46.23144229,0.80414472,4.663179206,3.896613791,60.45,0.835613134
14970,0.005938494,46.23738078,0.80664517,4.651825356,3.813560284,58.7,0.81979868
14971,0.002445868,46.23982665,0.80614508,4.65831327,3.798978371,61.95,0.815526597
14972,0.006207157,46.24603381,0.80864553,4.65831327,3.805952329,59.95,0.817023697
14973,0.003520522,46.24955433,0.80714526,4.638849527,3.771716533,57.75,0.813071541
14974,0.005132503,46.25468684,0.80564499,4.642093484,3.805952329,57.8,0.819878433
14975,0.001371214,46.25605805,0.80714526,4.663179206,3.86808396,58.95,0.829495027
14976,0.00486384,46.26092189,0.80414472,4.629117655,3.848430077,59.05,0.831352833
14977,0.000833887,46.26175578,0.80364463,4.630739634,3.848430077,58.55,0.831061641
14978,0.005401167,46.26715694,0.79914382,4.627495677,3.798978371,63.7,0.820957735
14979,0.002714532,46.26987148,0.79914382,4.627495677,3.764108578,62.1,0.813422387
14980,0.003520522,46.273392,0.80164427,4.638849527,3.86808396,61.5,0.833845534
14981,0.002714532,46.27610653,0.79964391,4.63560557,3.853502047,60.25,0.831283419
14982,0.006207157,46.28231369,0.80414472,4.651825356,3.866181972,60.6,0.831110731
14983,0.003520522,46.28583421,0.80314454,4.642093484,3.835116156,62.35,0.826160906
14984,0.002983195,46.28881741,0.80564499,4.651825356,3.862377994,61,0.830292992
14985,0.002983195,46.2918006,0.80814544,4.653447334,3.786932442,59.8,0.81379076
14986,0.002983195,46.2947838,0.80964571,4.638849527,3.75206265,63.55,0.80883474
14987,0.003520522,46.29830432,0.80814544,4.645337441,3.797710378,61.2,0.817531649
14988,0.003251859,46.30155618,0.80864553,4.638849527,3.81926625,59.1,0.823321866
14989,0.003789186,46.30534536,0.80714526,4.630739634,3.843358107,58.75,0.829966358
14990,0.002445868,46.30779123,0.80664517,4.637227548,3.894077806,59.45,0.839742662
14991,0.002445868,46.3102371,0.80614508,4.627495677,3.91690167,59.75,0.846440914
14992,0.003251859,46.31348896,0.80664517,4.625873698,3.919437655,59.1,0.847285921
14993,0.002177205,46.31566616,0.80064409,4.62425172,3.928313603,62.9,0.849502545
14994,0.002983195,46.31864936,0.80064409,4.621007762,3.892175817,59.9,0.842278572
14995,0.005938494,46.32458785,0.80064409,4.627495677,3.89851578,60.3,0.84246773
14996,0.003251859,46.32783971,0.80314454,4.640471506,3.847162085,59.45,0.829045514
14997,0.00566983,46.33350954,0.80764535,4.630739634,3.852234055,59.4,0.831883103
14998,0.002714532,46.33622407,0.80564499,4.63560557,3.845260096,59.2,0.829505453
14999,0.006207157,46.34243123,0.80714526,4.642093484,3.771716533,58.75,0.812503356
15000,0.003789186,46.34622042,0.80664517,4.630739634,3.75206265,61.85,0.810251266
15001,0.005401167,46.35162158,0.80564499,4.63560557,3.79580839,58.95,0.818837654
15002,0.002714532,46.35433612,0.80214436,4.616141827,3.755866627,57.65,0.813637615
15003,0.002714532,46.35705065,0.80164427,4.630739634,3.835116156,57,0.828186523
15004,0.000565224,46.35761587,0.80164427,4.627495677,3.815462273,58.15,0.8245199
15005,0.006207157,46.36382303,0.80364463,4.625873698,3.878861896,60.05,0.838514441
15006,0.004057849,46.36788088,0.80214436,4.625873698,3.837652141,59.9,0.829605906
15007,0.004595176,46.37247606,0.79914382,4.622629741,3.83448216,62.6,0.829502334
15008,0.002983195,46.37545925,0.79914382,4.617763805,3.815462273,60.35,0.826257564
15009,0.006207157,46.38166641,0.79864373,4.614519848,3.848430077,58.85,0.833982777
15010,0.001908541,46.38357495,0.79964391,4.627495677,3.880763885,59.15,0.838631553
15011,0.006207157,46.38978211,0.80414472,4.64695942,3.882665874,60.1,0.83552825
15012,0.002983195,46.3927653,0.80564499,4.643715463,3.843358107,61.1,0.827647202
15013,0.005401167,46.39816647,0.80964571,4.64695942,3.837652141,60.45,0.825841544
15014,0.002177205,46.40034367,0.81114598,4.643715463,3.762840586,61.1,0.810308172
15015,0.005132503,46.40547618,0.81064589,4.640471506,3.738114732,61.8,0.805546317
15016,-0.00050943,46.40496675,0.80964571,4.630739634,3.74699068,59.7,0.809155983
15017,0.00566983,46.41063658,0.80914562,4.637227548,3.743186702,57.85,0.807203585
15018,0.002177205,46.41281378,0.80414472,4.630739634,3.742552706,57.75,0.80819761
15019,0.002445868,46.41525965,0.80464481,4.653447334,3.836384149,59.6,0.824417657
15020,0.000833887,46.41609354,0.80664517,4.638849527,3.805952329,60.9,0.820451775
15021,0.00486384,46.42095738,0.80064409,4.630739634,3.753964638,62.1,0.810661997
15022,0.002983195,46.42394057,0.80214436,4.643715463,3.769180548,64.9,0.811673449
15023,0.002983195,46.42692377,0.79964391,4.63560557,3.806586326,61.25,0.821162687
15024,0.002714532,46.4296383,0.79964391,4.627495677,3.792638409,59.9,0.819587672
