time,Average slip velocity,Average axial shortening,Average normal stress,Average shear stress,Average friction,Average temperature,Rate of temperature,Rate of axial shortening,Power density
9794,0.003206186,0.609019604,2.674049536,2.066938699,0.772944438,41.3555,0.0115,6.50E-05,0.00662699
9795,0.003184693,0.609084616,2.674081976,2.067655114,0.773202443,41.367,0.0025,3.00E-05,0.006584847
9796,0.003216932,0.609114621,2.674098196,2.068206691,0.77340369,41.3695,-0.006,1.50E-05,0.00665328
9797,0.003224992,0.609129624,2.674017097,2.068523689,0.773544735,41.3635,-0.0085,-9.50E-05,0.006670972
9798,0.003214246,0.609034607,2.67375758,2.068022832,0.773431298,41.355,-0.0065,-9.50E-05,0.006647134
9799,0.003208873,0.608939589,2.673708921,2.067743874,0.773341281,41.3485,0,-4.00E-05,0.006635127
9800,0.003203499,0.608899582,2.673595382,2.066507581,0.77291447,41.3485,0.0005,1.50E-05,0.006620055
9801,0.003203499,0.608914585,2.673595382,2.065556587,0.772561052,41.349,-0.002,8.50E-05,0.006617008
9802,0.003203499,0.6089996,2.673627822,2.06508109,0.772375215,41.347,-0.0075,0.000195035,0.006615485
9803,0.003182006,0.609194635,2.67375758,2.065252269,0.772401792,41.3395,-0.0125,0.000205037,0.006571645
9804,0.003211559,0.609399672,2.673854899,2.065556587,0.772487703,41.327,-0.015,0.000180032,0.006633657
9805,0.003206186,0.609579705,2.6737738,2.06510011,0.772341115,41.312,-0.022,0.000130023,0.006621095
9806,0.003208873,0.609709728,2.673887338,2.064573893,0.772112314,41.29,-0.013,9.50E-05,0.006624955
9807,0.003211559,0.609804745,2.673968437,2.064751412,0.772154765,41.277,-0.01,8.00E-05,0.006631071
9808,0.003203499,0.60988476,2.674081976,2.065822865,0.772520242,41.267,0.007,8.50E-05,0.006617861
9809,0.003224992,0.609969775,2.674276613,2.065746786,0.772435268,41.274,0.002,5.50E-05,0.006662017
9810,0.003211559,0.610024785,2.674406372,2.066019404,0.772499939,41.276,-0.0035,5.00E-05,0.006635143
9811,0.003216932,0.610074794,2.674665888,2.0667802,0.772710685,41.2725,-0.008,1.50E-05,0.006648691
9812,0.003222306,0.610089796,2.674892965,2.067959433,0.773086145,41.2645,-0.0125,0,0.006663598
9813,0.003246485,0.610089796,2.675087603,2.068929447,0.773393961,41.252,-0.0085,-4.00E-05,0.006716748
9814,0.003270665,0.610049789,2.675201141,2.068992847,0.77338527,41.2435,0.0085,-5.50E-05,0.006766982
9815,0.003262605,0.609994779,2.675363339,2.069081606,0.773371512,41.252,0.012,-3.50E-05,0.006750596
9816,0.003251859,0.609959773,2.675557976,2.069899461,0.773620487,41.264,0.0025,-1.00E-05,0.006731021
9817,0.003249172,0.609949771,2.675720174,2.071376672,0.774125311,41.2665,-0.004,0.000130023,0.006730259
9818,0.003235739,0.610079795,2.675963471,2.07338644,0.774806435,41.2625,-0.0115,0.000145026,0.006708937
9819,0.003246485,0.610224821,2.676174328,2.074223315,0.775058571,41.251,-0.017,9.50E-05,0.006733935
9820,0.003259919,0.610319838,2.676287867,2.072714404,0.774459995,41.234,-0.021,0.000100018,0.006756881
9821,0.003262605,0.610419856,2.676563603,2.072061388,0.774134275,41.213,-0.0355,6.50E-05,0.006760318
9822,0.003249172,0.610484868,2.67679068,2.073963377,0.774777382,41.1775,-0.0085,9.50E-05,0.006738664
9823,0.003251859,0.610579885,2.677082636,2.075440588,0.77524368,41.169,0.0035,7.00E-05,0.00674904
9824,0.003251859,0.610649897,2.677261054,2.077393297,0.775922888,41.1725,0,5.50E-05,0.00675539
9825,0.003262605,0.610704907,2.677520571,2.079155806,0.776508959,41.1725,-0.0015,-2.00E-05,0.006783464
9826,0.003265292,0.610684904,2.677650329,2.081488912,0.777343437,41.171,-0.0055,2.00E-05,0.006796669
9827,0.003267979,0.610704907,2.677844966,2.083124623,0.777897264,41.1655,-0.007,4.00E-05,0.006807608
9828,0.003265292,0.610744914,2.677958505,2.083764959,0.778102852,41.1585,0.0015,-3.00E-05,0.006804101
9829,0.003294845,0.610714909,2.678023384,2.083993197,0.778169738,41.16,0.013,-8.50E-05,0.006866435
9830,0.003289472,0.610629894,2.678072043,2.085102691,0.778570079,41.173,0.0105,-6.00E-05,0.006858887
9831,0.003270665,0.610569883,2.678266681,2.087023699,0.779229307,41.1835,0.0005,5.00E-05,0.006825955
9832,0.003270665,0.610619892,2.678412659,2.089470925,0.780098372,41.184,-0.0025,0.000125023,0.006833959
9833,0.003278725,0.610744914,2.678704615,2.092247828,0.781047919,41.1815,-0.0075,9.00E-05,0.006859905
9834,0.003310965,0.610834931,2.678672175,2.092330248,0.781088144,41.174,-0.021,2.50E-05,0.006927632
9835,0.003324398,0.610859935,2.678591076,2.091182715,0.780685422,41.153,-0.0465,1.50E-05,0.006951924
9836,0.003297532,0.610874938,2.678655956,2.09196887,0.780959654,41.1065,-0.0195,4.00E-05,0.006898334
9837,0.003294845,0.610914945,2.678850593,2.094111777,0.781698681,41.087,-0.014,5.00E-05,0.006899774
9838,0.003300218,0.610964954,2.678899252,2.095569969,0.782229139,41.073,-0.006,5.00E-05,0.006915838
9839,0.003313651,0.611014963,2.679012791,2.097738236,0.783003779,41.067,-0.0045,-5.00E-06,0.006951172
9840,0.003308278,0.611009962,2.679029011,2.100255201,0.783936329,41.0625,-0.001,5.50E-05,0.006948228
9841,0.003316338,0.611064972,2.679142549,2.103184263,0.784987565,41.0615,-0.005,5.00E-05,0.00697487
9842,0.003343204,0.611114981,2.679174989,2.105656849,0.78589687,41.0565,0.0005,-2.50E-05,0.00703964
9843,0.003364697,0.611089976,2.678964131,2.106639543,0.786323766,41.057,0.015,-0.000100018,0.007088204
9844,0.003370071,0.610989958,2.678899252,2.106842422,0.786418331,41.072,0.0305,-0.00011002,0.007100209
9845,0.003364697,0.610879939,2.678785714,2.107951915,0.786864875,41.1025,0.019,-1.50E-05,0.007092619
9846,0.003345891,0.610864936,2.678834373,2.109517886,0.787434246,41.1215,0.0075,5.50E-05,0.007058217
9847,0.003335144,0.610919946,2.678785714,2.111159936,0.788059077,41.129,0.003,0.000100018,0.007041022
9848,0.003332458,0.611019964,2.678801934,2.112643487,0.788606139,41.132,-0.0055,9.00E-05,0.007040296
9849,0.003329771,0.61110998,2.678834373,2.111984131,0.788352001,41.1265,-0.0165,5.00E-05,0.007032424
9850,0.003337831,0.611159989,2.679126329,2.11219969,0.788345563,41.11,-0.0275,3.00E-05,0.007050166
9851,0.003321711,0.611189994,2.679499384,2.113334543,0.788656249,41.0825,-0.0125,4.50E-05,0.007019887
9852,0.003324398,0.611235003,2.67982378,2.114507436,0.78899727,41.07,-0.012,6.50E-05,0.007029464
9853,0.003332458,0.611300014,2.679921099,2.115369671,0.789290623,41.058,-0.001,3.50E-05,0.007049381
9854,0.003297531,0.611335021,2.680067077,2.116618644,0.789714399,41.057,0.0015,6.50E-05,0.006979616
9855,0.003294845,0.611400032,2.680375253,2.118381153,0.79027944,41.0585,-0.0005,8.00E-05,0.006979738
9856,0.003300218,0.611480047,2.680748308,2.12068256,0.791027086,41.058,0.009,2.00E-05,0.006998715
9857,0.003313651,0.61150005,2.680975385,2.121291196,0.791186818,41.067,0.015,-9.00E-05,0.007029219
9858,0.003327084,0.611410034,2.681267341,2.12221049,0.79144255,41.082,0.028,-0.000100018,0.007060773
9859,0.003324398,0.611310016,2.681689055,2.123877901,0.791938415,41.11,0.0285,-0.000125022,0.007060615
9860,0.003345891,0.611184994,2.681753935,2.124955694,0.792322433,41.1385,0.018,-5.00E-06,0.00710987
9861,0.003310965,0.611179993,2.681948572,2.1273205,0.793148669,41.1565,0.006,5.50E-05,0.007043484
9862,0.003302905,0.611235003,2.68211077,2.129856485,0.794048438,41.1625,0.0015,0.000140025,0.007034714
9863,0.003337831,0.611375028,2.682337847,2.130598261,0.794258111,41.164,-0.0005,2.50E-05,0.007111577
9864,0.003364697,0.611400032,2.682386506,2.129786745,0.79394179,41.1635,-0.0135,6.00E-05,0.007166087
9865,0.003321711,0.611460043,2.682743342,2.131333696,0.794410843,41.15,-0.0095,6.00E-05,0.007079675
9866,0.003319025,0.611520054,2.68288932,2.132563649,0.794824368,41.1405,-0.0105,5.00E-05,0.007078032
9867,0.003324398,0.611570063,2.68285688,2.133096206,0.795032559,41.13,-0.0045,-5.00E-06,0.007091261
9868,0.003316338,0.611565062,2.682775781,2.133375164,0.795160728,41.1255,-0.004,-2.00E-05,0.007074993
9869,0.003305591,0.611545058,2.682613583,2.133622423,0.795300925,41.1215,-0.0075,-2.50E-05,0.007052883
9870,0.003305591,0.611520054,2.682613583,2.13404086,0.795456993,41.114,-0.0025,-3.00E-05,0.007054266
9871,0.003343204,0.611490048,2.682483825,2.134256419,0.795574534,41.1115,0.0065,-3.50E-05,0.007135255
9872,0.003348578,0.611455042,2.682289188,2.133654122,0.795405467,41.118,0.023,-8.50E-05,0.007144707
9873,0.003353951,0.611370027,2.682354067,2.134630477,0.795750088,41.141,0.0215,-4.50E-05,0.007159446
9874,0.003348578,0.611325019,2.682483825,2.135968209,0.796211974,41.1625,0.012,-1.00E-05,0.007152456
9875,0.003348578,0.611315017,2.682564924,2.138028696,0.796960302,41.1745,0.002,9.00E-05,0.007159356
9876,0.003351264,0.611405033,2.682646023,2.139550287,0.797507334,41.1765,0,0.000115021,0.007170198
9877,0.003345891,0.611520054,2.682727122,2.140247683,0.797744626,41.1765,0.003,0.000115021,0.007161035
9878,0.003380817,0.611635075,2.682694682,2.138630993,0.797147578,41.1795,-0.007,8.00E-05,0.00723032
9879,0.00341843,0.611715089,2.682824441,2.136881163,0.796457611,41.1725,-0.0105,0.000125023,0.007304779
9880,0.003429177,0.611840111,2.683229935,2.137920917,0.796727446,41.162,-0.0095,0.000115021,0.007331309
9881,0.003456043,0.611955132,2.683311034,2.138136476,0.796784627,41.1525,-0.008,8.50E-05,0.007389492
9882,0.003461416,0.612040147,2.683343474,2.137191821,0.796420302,41.1445,-0.0005,2.00E-05,0.00739771
9883,0.003464103,0.612060151,2.683375913,2.136538805,0.796165212,41.144,0.0005,1.50E-05,0.00740119
9884,0.003461416,0.612075154,2.683278595,2.135651211,0.795858692,41.1445,0.004,5.50E-05,0.007392377
9885,0.003469476,0.612130164,2.683408353,2.134953815,0.795560746,41.1485,0.0055,7.50E-05,0.007407171
9886,0.003474849,0.612205177,2.683521891,2.134484658,0.795353272,41.154,0.0095,3.50E-05,0.007417012
9887,0.003480223,0.612240183,2.683570551,2.133977461,0.795149717,41.1635,0.0165,4.50E-05,0.007426717
9888,0.003485596,0.612285192,2.68365165,2.13408524,0.795166394,41.18,0.008,1.50E-05,0.007438559
9889,0.003480223,0.612300194,2.68360299,2.133882361,0.795104879,41.188,0.002,2.00E-05,0.007426386
9890,0.003474849,0.612320198,2.68363543,2.134522697,0.795334098,41.19,0,7.50E-05,0.007417144
9891,0.003482909,0.612395211,2.683732749,2.134801656,0.795409672,41.19,-0.003,1.00E-05,0.00743532
9892,0.003512462,0.612405213,2.683781408,2.133761902,0.795008677,41.187,0,-1.50E-05,0.007494758
9893,0.003493656,0.61239021,2.684008485,2.133895041,0.794988697,41.187,-0.007,-1.00E-05,0.007455095
9894,0.003507089,0.612380209,2.6843491,2.134395898,0.795072341,41.18,-0.014,5.00E-06,0.007485516
9895,0.003517836,0.61238521,2.684705936,2.134750936,0.795098056,41.166,-0.0045,3.50E-05,0.007509704
9896,0.003517836,0.612420216,2.684851914,2.13411694,0.794820431,41.1615,0.0115,5.00E-06,0.007507473
9897,0.003517836,0.612425217,2.684916793,2.132791888,0.794308381,41.173,0.007,3.50E-05,0.007502812
9898,0.003547389,0.612460223,2.685046551,2.131321016,0.793724142,41.18,0.0055,1.00E-05,0.007560625
9899,0.003576942,0.612470225,2.684981672,2.128277834,0.792606089,41.1855,0.0105,-5.50E-05,0.007612726
9900,0.003582315,0.612415215,2.684851914,2.126109567,0.791831278,41.196,0.009,-0.000105019,0.007616394
9901,0.003576942,0.612310196,2.684770815,2.124321698,0.79118758,41.205,0.017,-0.000115021,0.007598576
9902,0.003579628,0.612195175,2.684787035,2.123719401,0.790959678,41.222,0.0145,-0.000120022,0.007602125
9903,0.003585001,0.612075154,2.684787035,2.122825467,0.790627065,41.2365,0.006,-5.50E-05,0.007610331
9904,0.003563508,0.612020144,2.684787035,2.12227389,0.790421339,41.2425,0.0015,2.00E-05,0.00756274
9905,0.003566195,0.612040147,2.684754595,2.122134411,0.790378535,41.244,0.004,5.00E-05,0.007567945
9906,0.003563508,0.612090156,2.684754595,2.122172451,0.790392689,41.248,-0.0005,7.00E-05,0.007562379
9907,0.003555448,0.612160169,2.684657276,2.121532114,0.790182049,41.2475,0.003,2.50E-05,0.007542997
9908,0.003558135,0.612185174,2.684738375,2.120898118,0.789922443,41.2505,-0.0155,6.50E-05,0.007546442
9909,0.003528582,0.612250185,2.684933013,2.123281944,0.790750121,41.235,-0.011,8.50E-05,0.007492174
9910,0.003555448,0.612335201,2.684933013,2.124733795,0.791292285,41.224,-0.006,5.00E-05,0.007554381
9911,0.003560822,0.61238521,2.684770815,2.124499217,0.791251455,41.218,0.01,-5.00E-06,0.007564964
9912,0.003571568,0.612380209,2.684576177,2.123224884,0.790831122,41.228,0.0155,0,0.007583242
9913,0.003576942,0.612380209,2.684462639,2.121658914,0.790276812,41.2435,0.012,-4.50E-05,0.007589051
9914,0.003547389,0.612335201,2.684268001,2.120327522,0.789832658,41.2555,0.0005,2.50E-05,0.007521627
9915,0.003542015,0.612360205,2.684268001,2.120156343,0.789768812,41.256,-0.006,0.00011002,0.007509626
9916,0.003555448,0.612470225,2.684316661,2.119649146,0.789565378,41.25,0.0055,6.00E-05,0.007536302
9917,0.003566195,0.612530236,2.684300441,2.118488933,0.789137305,41.2555,0.0065,-1.50E-05,0.007554945
9918,0.003579628,0.612515233,2.684170683,2.117030741,0.788630884,41.262,0.005,-6.50E-05,0.007578183
9919,0.003560822,0.612450221,2.684024705,2.11559157,0.788134116,41.267,0.0055,1.50E-05,0.007533245
9920,0.003547389,0.612465224,2.683943606,2.115166792,0.787997656,41.2725,0.006,2.50E-05,0.007503319
9921,0.003533955,0.612490228,2.68365165,2.113245784,0.787364813,41.2785,0.006,0.000150027,0.007468116
9922,0.003520522,0.612640255,2.683781408,2.113087285,0.787266866,41.2845,0,0.000130023,0.00743917
9923,0.003525895,0.612770279,2.683894946,2.11391148,0.787537844,41.2845,-0.0065,0.000160029,0.00745343
9924,0.003536642,0.612930308,2.684268001,2.114127038,0.78750481,41.278,-0.003,0.000190034,0.00747691
9925,0.003539329,0.613120342,2.684576177,2.114247498,0.787457965,41.275,-0.0005,0.000115021,0.007483017
9926,0.003539329,0.613235363,2.684770815,2.113328203,0.787058351,41.2745,0.009,8.50E-05,0.007479764
9927,0.003544702,0.613320378,2.684868134,2.113099965,0.786944208,41.2835,0.0125,-3.50E-05,0.00749031
9928,0.003550075,0.613285372,2.684884353,2.113347223,0.787031364,41.296,0.0065,-1.50E-05,0.007502541
9929,0.003552762,0.613270369,2.685030331,2.113207744,0.786937112,41.3025,0.0015,0.00011002,0.007507724
9930,0.003563508,0.613380389,2.685289848,2.113138004,0.786833647,41.304,0.002,0.000100018,0.007530184
9931,0.003558135,0.613480407,2.685484485,2.112871726,0.786675896,41.306,0.0065,-5.00E-06,0.007517883
9932,0.003576942,0.613475406,2.685452046,2.111508634,0.786178572,41.3125,0.004,-7.00E-05,0.007552744
9933,0.003568882,0.613405393,2.685322288,2.109752464,0.785564414,41.3165,0.001,-4.00E-05,0.007529458
9934,0.003542015,0.613365386,2.685241189,2.10877611,0.785223591,41.3175,0,0.000180032,0.007469317
9935,0.003533955,0.613545418,2.685338507,2.108300613,0.785019353,41.3175,-0.004,0.000135024,0.007450639
9936,0.003523209,0.613680443,2.685533145,2.107850476,0.784796031,41.3135,-0.0125,2.00E-05,0.007426398
9937,0.003531269,0.613700446,2.685452046,2.106145026,0.784187608,41.301,-0.0035,0.000135024,0.007437365
9938,0.003536642,0.613835471,2.685727782,2.106404964,0.784201131,41.2975,-0.0015,0.000115021,0.0074496
9939,0.003533955,0.613950491,2.685825101,2.105625149,0.783882386,41.296,0.0035,0.000120022,0.007441185
9940,0.003531269,0.614070513,2.68587376,2.104350817,0.783393577,41.2995,0.01,-3.00E-05,0.007431029
9941,0.003517836,0.614040507,2.685744002,2.10204307,0.782577611,41.3095,0.017,-7.00E-05,0.007394643
9942,0.003496342,0.613970495,2.685662903,2.100141082,0.781894451,41.3265,0.0105,-8.00E-05,0.007342811
9943,0.003461416,0.61389048,2.685711562,2.099659244,0.781700208,41.337,-0.0015,3.50E-05,0.007267794
9944,0.00345873,0.613925487,2.68585754,2.099380286,0.78155393,41.3355,-0.0195,7.50E-05,0.00726119
9945,0.00345873,0.6140005,2.686003519,2.098460992,0.781168641,41.316,-0.0085,3.50E-05,0.00725801
9946,0.00345067,0.614035507,2.686068398,2.097719216,0.780873621,41.3075,-0.0055,-2.50E-05,0.007238537
9947,0.003447983,0.614010502,2.686133277,2.097376858,0.780726604,41.302,0,-7.00E-05,0.00723172
9948,0.00346679,0.613940489,2.686068398,2.096825281,0.780540775,41.302,-0.0005,-7.50E-05,0.007269253
9949,0.003464103,0.613865476,2.685808881,2.096001086,0.780308059,41.3015,-0.0005,5.00E-06,0.007260764
9950,0.00346679,0.613870477,2.685598024,2.095012052,0.780001873,41.301,-0.009,4.50E-05,0.007262967
9951,0.00346679,0.613915485,2.685435826,2.093192483,0.779374716,41.292,-0.001,2.00E-05,0.007256659
9952,0.003464103,0.613935489,2.685289848,2.091391934,0.778747284,41.291,0.002,6.50E-05,0.007244797
9953,0.003474849,0.6140005,2.685306068,2.089832303,0.778159891,41.293,-0.0035,6.00E-05,0.007261852
9954,0.003480223,0.614060511,2.685468266,2.089058827,0.777823647,41.2895,-0.0075,3.00E-05,0.007270391
9955,0.003472163,0.614090516,2.685435826,2.087518217,0.777262098,41.282,0,1.50E-05,0.007248204
9956,0.003480223,0.614105519,2.685549365,2.08697298,0.777026233,41.282,-0.009,0.000105019,0.007263131
9957,0.003472163,0.614210538,2.685727782,2.087283638,0.777088,41.273,-0.012,0.000135024,0.007247389
9958,0.003474849,0.614345562,2.685760222,2.086789121,0.776895002,41.261,-0.021,5.00E-05,0.007251277
9959,0.003496343,0.614395571,2.685630463,2.085698647,0.776528981,41.24,-0.0205,7.50E-05,0.007292318
9960,0.003472163,0.614470585,2.685954859,2.084728633,0.776071013,41.2195,-0.0045,5.00E-06,0.007238518
9961,0.003504402,0.614475586,2.686068398,2.083758619,0.77567644,41.215,0.003,0,0.007302328
9962,0.003512462,0.614475586,2.686230596,2.083111943,0.775386893,41.218,0.0045,-0.000105019,0.007316852
9963,0.003485596,0.614370567,2.686035958,2.082832984,0.77534073,41.2225,-0.0015,-1.50E-05,0.007259914
9964,0.00345873,0.614355564,2.6859062,2.083714239,0.775707487,41.221,-0.0075,-2.50E-05,0.007207005
9965,0.003472163,0.61433056,2.685549365,2.082832984,0.775487328,41.2135,-0.0015,-5.00E-06,0.007231936
9966,0.003472163,0.614325559,2.685484485,2.082319447,0.775316381,41.212,0.008,5.00E-05,0.007230153
9967,0.003472163,0.614375568,2.685581804,2.082021469,0.775176317,41.22,0.0015,5.00E-05,0.007229118
9968,0.00346679,0.614425577,2.685646683,2.08185029,0.775093087,41.2215,0,7.50E-05,0.007217338
9969,0.003477536,0.61450059,2.685711562,2.082008789,0.775132984,41.2215,-0.004,5.00E-05,0.007240261
9970,0.003477536,0.614550599,2.685744002,2.081742511,0.775024284,41.2175,-0.005,1.00E-05,0.007239335
9971,0.00344261,0.614560601,2.685679123,2.081717151,0.775033523,41.2125,-0.0115,5.50E-05,0.00716654
9972,0.003429177,0.614615611,2.685760222,2.082636446,0.775353995,41.201,-0.0305,0.000150027,0.007141729
9973,0.003431863,0.614765638,2.685727782,2.08186297,0.775075547,41.1705,-0.0215,0.000125023,0.007144668
9974,0.00343455,0.61489066,2.685744002,2.081324073,0.774869444,41.149,-0.0105,0.000120022,0.007148412
9975,0.003447983,0.615010682,2.685711562,2.080639357,0.774622935,41.1385,-0.001,7.00E-05,0.007174009
9976,0.00345873,0.615080695,2.685711562,2.080563278,0.774594421,41.1375,-0.004,5.00E-06,0.007196107
9977,0.00345873,0.615085696,2.685792661,2.081729831,0.775005053,41.1335,-0.013,5.00E-06,0.007200141
9978,0.00343455,0.615090696,2.685987299,2.084582814,0.776014943,41.1205,-0.0135,3.50E-05,0.007159604
9979,0.003396937,0.615125703,2.68585754,2.087264618,0.77705357,41.107,-0.0125,1.00E-05,0.007090306
9980,0.003388877,0.615135705,2.685565584,2.087562596,0.777253092,41.0945,0,-5.50E-05,0.007074493
9981,0.003367384,0.615080695,2.685419606,2.088158553,0.77752027,41.0945,0.0075,-2.00E-05,0.007031632
9982,0.003359324,0.615060691,2.685516925,2.089667464,0.778057311,41.102,0.009,2.50E-05,0.00701987
9983,0.003359324,0.615085696,2.685646683,2.091639192,0.778757987,41.111,-0.001,1.50E-05,0.007026494
9984,0.003332458,0.615100698,2.685841321,2.094885253,0.779919062,41.11,-0.0085,-3.00E-05,0.006981117
9985,0.003332458,0.615070693,2.685841321,2.097376858,0.780851762,41.1015,-0.0095,-0.000130023,0.00698942
9986,0.003319025,0.614940669,2.685630463,2.098942829,0.781499475,41.092,-0.01,-5.00E-05,0.006966444
